"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Conversant","/kəˈnvɝsənt/","adj.","conversant, more conversant, most conversant","conversance (n.), conversancy (n.)","(usually followed by `with') well informed about or knowing thoroughly","The lawyer was conversant with all the latest legal precedents in tax law.","conversant with the subject; conversant in multiple languages; conversant on current events","C2"
"Contrite","/kənˈtɹaɪt/","adj.","contrite, more contrite, most contrite","contriteness (n.)","feeling or expressing pain or sorrow for sins or offenses","The contrite defendant apologized profusely for his actions in court.","contrite apology; contrite expression; contrite heart","C2"
"Convivial","/kəˈnvɪviəl/","adj.","convivial, more convivial, most convivial","conviviality (n.)","occupied with or fond of the pleasures of good company","The convivial atmosphere at the party made everyone feel welcome and included.","convivial atmosphere; convivial gathering; convivial mood","C2"
"Conundrum","/kəˈnʌndɹəm/","n.","conundrum, conundrums","None","a difficult problem","The conundrum of how to reduce traffic congestion puzzled city planners.","solve a conundrum; face a conundrum; present a conundrum","C2"
"Cordial","/ˈkɔɹdʒəl/","adj.","cordial, more cordial, most cordial","cordiality (n.)","diffusing warmth and friendliness","She gave him a cordial smile and invited him to join the group.","cordial greeting; cordial relationship; cordial invitation","C2"
"Copious","/ˈkoʊpiəs/","adj.","copious, more copious, most copious","copiously (adv.), copiousness (n.)","large in number or quantity (especially of discourse)","The professor provided copious notes to supplement the lecture.","copious notes; copious amounts; copious details","C2"
"Corrosive","/kɚˈoʊsɪv/","adj.","corrosive, more corrosive, most corrosive","corrode (v.), corrosion (n.)","of a substance, especially a strong acid; capable of destroying or eating away by chemical action","The corrosive acid ate through the metal container in minutes.","corrosive substance; corrosive effect; corrosive criticism","C2"
"Cosmopolitan","/ˌkɑzməˈpɑlətən/","adj.","cosmopolitan, more cosmopolitan, most cosmopolitan","None","growing or occurring in many parts of the world","The cosmopolitan city attracted visitors from all over the world.","cosmopolitan city; cosmopolitan culture; cosmopolitan outlook","C2"
"Corpulent","/ˈkɔːpjələnt/","adj.","corpulent, more corpulent, most corpulent","corpulence (n.)","excessively fat","The corpulent man struggled to fit into the airplane seat.","corpulent figure; corpulent man; corpulent appearance","C2"
"Convene","/kəˈnvin/","v.","convene, convenes, convened, convened, convening","convener (n.), convening (n.), convention (n.)","To come together; to meet; to unite.","The committee decided to convene a meeting to discuss the budget issues.","convene a meeting; convene an assembly; convene the committee","C2"
"Corroborate","/kɚˈɑbɚˌeɪt/","v.","corroborate, corroborates, corroborated, corroborated, corroborating","corroboration (n.), corroborative (adj.)","establish or strengthen as with new evidence or facts","The witness testimony corroborated the victim's account of the incident.","corroborate evidence; corroborate the story; corroborate the findings","C2"
"Convalesce","/ˌkɑnvəˈlɛs/","v.","convalesce, convalesces, convalesced, convalesced, convalescing","convalescent (adj.), convalescence (n.)","get over an illness or shock","After a week in bed, she began to convalesce and regain her strength.","convalesce at home; convalesce after surgery; convalesce from illness","C2"
"Countenance","/ˈkaʊntənəns/","n.","countenance, countenances","None","the appearance conveyed by a person's face","His countenance was serious as he delivered the news about the company's layoffs.","stern countenance; change countenance; maintain countenance","C2"
"Covert","/ˈkoʊvɚt/","adj.","covert, more covert, most covert","covertly (adv.), covertness (n.)","not openly shown; concealed","The spy used covert signals to communicate with his contacts.","covert operation; covert surveillance; covert affair","C2"
"Contrived","/kənˈtɹaɪvd/","adj.","contrived, more contrived, most contrived","None","deliberately created and appearing artificial or forced","The film's plot felt contrived and failed to convince the audience.","contrived plot; contrived excuse; contrived solution","C2"
"Convoke","/kənˈvoʊk/","v.","convoke, convokes, convoked, convoked, convoking","convocation (n.)","call together","The principal decided to convoke a school assembly to address the recent bullying incidents.","convoke a meeting; convoke the council; convoke the assembly","C2"
"Converge","/kəˈnvɝdʒ/","v.","converge, converges, converged, converged, converging","convergent (adj.), converging (n.), convergence (n.), convergency (n.)","be adjacent or come together","The two rivers converge near the edge of the forest, forming a larger body of water.","converge on a point; converge in time; converge in space","C2"
"Covetous","/ˈkʌvətəs/","adj.","covetous, more covetous, most covetous","covetousness (n.)","showing extreme cupidity; painfully desirous of another's advantages","The covetous businessman was always looking for ways to outdo his competitors.","covetous gaze; covetous of wealth; covetous of power","C2"
"Craven","/ˈkɹeɪvən/","n.","craven, cravens","cravenness (n.)","an abject coward","The soldier was labeled a craven after he fled the battlefield.","cowardly craven; craven behavior; craven act","C2"
"Crass","/ˈkɹæs/","adj.","crass, more crass, most crass","crassness (n.)","(of persons) so unrefined as to be lacking in discrimination and sensibility","His crass comments at the dinner party offended many of the guests.","crass behavior; crass remark; crass ignorance","C2"
"Countermand","/ˌkaʊntəˈmɑːnd/","v.","countermand, countermands, countermanded, countermanded, countermanding","None","cancel officially","The general decided to countermand the order after receiving new intelligence.","countermand an order; countermand a directive; countermand a decision","C2"
"Credence","/ˈkɹidəns/","n. [U]","no changes","None","the mental attitude that something is believable and should be accepted as true","The evidence was lacking, so the jury gave no credence to the witness's testimony.","give credence to; lend credence to; gain credence","C2"
"Coy","/ˈkɔɪ/","adj.","coy, coyer, coyest","coyness (n.)","affectedly modest or shy especially in a playful or provocative way","The actress gave a coy smile as she accepted the award, adding to her charm.","coy smile; coy demeanor; coy response","C2"
"Cower","/ˈkaʊɚ/","v.","cower, cowers, cowered, cowered, cowering","None","crouch or curl up","The lost hiker cowered under a tree during the thunderstorm.","cower in fear; cower in the corner; cower before danger","C2"
"Cupidity","/kjuˈpɪdɪti/","n. [U]","no changes","None","extreme greed for material wealth","His cupidity led him to make some risky financial decisions that eventually backfired.","cupidity for money; cupidity for power; cupidity for fame","C2"
"Cryptic","/ˈkɹɪptɪk/","adj.","cryptic, more cryptic, most cryptic","cryptically (adv.)","of an obscure nature","The cryptic message left everyone puzzled, as its meaning was obscure and difficult to decipher.","cryptic message; cryptic warning; cryptic remark","C2"
"Curator","/kjʊˈɹeɪtɚ/","n.","curator, curators","curatorial (adj.), curatorship (n.)","the custodian of a collection (as a museum or library)","As the curator of the museum, she was responsible for preserving and displaying the priceless artifacts.","museum curator; art curator; chief curator","C2"
"Credulous","/ˈkɹɛdʒələs/","adj.","credulous, more credulous, most credulous","credulity (n.), credulousness (n.)","disposed to believe on little evidence","The credulous investor believed the scammer's too-good-to-be-true promises and lost his life savings.","credulous person; credulous nature; credulous belief","C2"
"Crescendo","/kɹɪˈʃɛndoʊ/","v.","crescendo, crescendoes, crescendoed, crescendoed, crescendoing","None","grow louder","The music gradually crescendoed, building to an intense and powerful climax.","crescendo of applause; crescendo of sound; crescendo of excitement","C2"
"Criterion","/kɹaɪˈtɪɹiən/","n.","criterion, criteria","criterial (adj.), criterional (adj.)","a basis for comparison; a reference point against which other things can be evaluated","The main criterion for the job was a strong background in computer programming and problem-solving.","key criterion; primary criterion; selection criterion","C2"
"Culpable","/ˈkʌlpəbəl/","adj.","culpable, more culpable, most culpable","culpability (n.), culpableness (n.)","deserving blame or censure as being wrong or evil or injurious","The company acknowledged that it was culpable for the data breach and apologized to its customers.","morally culpable; legally culpable; culpable negligence","C2"
"Cumbersome","/ˈkʌmbɚsəm/","adj.","cumbersome, more cumbersome, most cumbersome","cumbersomeness (n.)","difficult to handle or use especially because of size or weight","The cumbersome machinery slowed down the construction project, making it difficult to meet deadlines.","cumbersome process; cumbersome equipment; cumbersome procedure","C2"
"Curtail","/kɚˈteɪl/","v.","curtail, curtails, curtailed, curtailed, curtailing","curtailment (n.)","place restrictions on","The new regulations were designed to curtail excessive spending and reduce the budget deficit.","curtail freedom; curtail spending; curtail activities","C2"
"Cynical","/ˈsɪnɪkəl/","adj.","cynical, more cynical, most cynical","cynicism (n.), cynically (adv.)","Of or relating to the belief that human actions are motivated only or primarily by base desires or selfishness.","His cynical view of politics led him to believe that all politicians were motivated by self-interest.","cynical attitude; cynical view; cynical outlook","C2"
"Debase","/dəˈbeɪs/","v.","debase, debases, debased, debased, debasing","debaser (n.), debasement (n.)","corrupt morally or by intemperance or sensuality","The scandal served to debase his reputation, leading many to question his integrity.","morally debase; debase currency; debase oneself","C2"
"Crestfallen","/ˈkɹɛsˌtfɔlən/","adj.","crestfallen, more crestfallen, most crestfallen","None","brought low in spirit","After losing the championship game, the team was crestfallen and struggled to regain their confidence.","crestfallen expression; look crestfallen; crestfallen face","C2"
"Cursory","/ˈkɝsɚi/","adj.","cursory, more cursory, most cursory","None","hasty and without attention to detail; not thorough","The detective gave the crime scene a cursory glance before moving on, missing a crucial piece of evidence.","cursory glance; cursory inspection; cursory review","C2"
"Debacle","/dəˈbɑkəl/","n.","debacle, debacles","None","a sudden and violent collapse","The financial debacle led to the collapse of several major banks and shook the global economy.","complete debacle; economic debacle; financial debacle","C2"
"Decimate","/ˈdɛsəˌmeɪt/","v.","decimate, decimates, decimated, decimated, decimating","decimation (n.)","kill one in every ten, as of mutineers in Roman armies","The invading army decided to decimate the local population, killing one in every ten people as a warning.","decimate population; decimate ranks; decimate enemy","C2"
"Daunt","/ˈdɔnt/","v.","daunt, daunts, daunted, daunted, daunting","None","cause to lose courage","The daunting task of climbing Mount Everest didn't deter her; instead, it fueled her determination.","daunt opponent; daunt spirit; daunt courage","C2"
"Debate","/dəˈbeɪt/","v.","debate, debates, debated, debated, debating","debater (n.), debatable (adj.)","argue with one another","The two politicians debated the merits of the new policy, each presenting strong arguments.","heated debate; public debate; lively debate","C2"
"Decipher","/dɪˈsaɪfɚ/","v.","decipher, deciphers, deciphered, deciphered, deciphering","decipherable (adj.), decipherment (n.)","convert code into ordinary language","The team worked tirelessly to decipher the ancient manuscript, hoping to unlock its secrets.","decipher message; decipher code; decipher handwriting","C2"
"Debilitate","/dəˈbɪləˌteɪt/","v.","debilitate, debilitates, debilitated, debilitated, debilitating","debility (n.), debilitation (n.), debilitative (adj.)","make weak","The illness debilitated him, leaving him too weak to perform everyday tasks.","debilitating illness; debilitate health; debilitate economy","C2"
"Dearth","/ˈdɝθ/","n. [U]","no changes","None","an acute insufficiency","There was a dearth of resources, making it challenging to provide adequate aid to the disaster-stricken area.","dearth of resources; dearth of information; dearth of opportunities","C2"
"Debunk","/dɪˈbʌŋk/","v.","debunk, debunks, debunked, debunked, debunking","debunking (n.)","expose while ridiculing; especially of pretentious or false claims and ideas","The documentary aimed to debunk common myths about nutrition and promote healthier eating habits.","debunk myth; debunk theory; debunk claim","C2"
"Defame","/dɪˈfeɪm/","v.","defame, defames, defamed, defamed, defaming","defamer (n.), defamation (n.), defamatory (adj.)","charge falsely or with malicious intent; attack the good name and reputation of someone","The article defamed the actor, accusing him of crimes without any evidence, which led to a lawsuit.","defame character; defame reputation; defame name","C2"
"Debauchery","/dəˈbɔtʃɚi/","n.","debauchery, debaucheries","debauch (v.)","a wild gathering involving excessive drinking and promiscuity","The debauchery at the party was evident, with guests indulging in excessive drinking and unruly behavior.","wild debauchery; act of debauchery; debauchery and excess","C2"
"Deference","/ˈdɛfɚəns/","n.","deference, deferences","defer (v.), deferent (adj.), deferential (adj.)","a courteous expression (by word or deed) of esteem or regard","Out of deference to his mentor, he always sought his advice before making important decisions.","show deference; treat with deference; deference to elders","C2"
"Deface","/dɪˈfeɪs/","v.","deface, defaces, defaced, defaced, defacing","defacement (n.)","mar or spoil the appearance of","Vandals defaced the ancient statue, marring its beauty and upsetting the local community.","deface property; deface monument; deface image","C2"
"Defile","/dɪˈfaɪl/","v.","defile, defiles, defiled, defiled, defiling","defiler (n.), defilement (n.)","place under suspicion or cast doubt upon","The new evidence served to defile his previously sterling reputation, casting doubt on his integrity.","defile reputation; defile name; defile image","C2"
"Decorum","/dɪˈkɔɹəm/","n. [U]","no changes","decorous (adj.)","propriety in manners and conduct","The dinner party guests were impressed by the young man's decorum and polite conversation.","sense of decorum; maintain decorum; breach of decorum","C2"
"Deflect","/dɪˈflɛkt/","v.","deflect, deflects, deflected, deflected, deflecting","deflector (n.), deflexion (n.), deflection (n.), deflective (adj.)","prevent the occurrence of; prevent from happening","The goalkeeper's quick reflexes deflected the powerful shot, saving the team from a certain goal.","deflect attention; deflect criticism; deflect blame","C2"
"Decant","/dəˈkænt/","v.","decant, decants, decanted, decanted, decanting","decanter (n.), decantation (n.)","pour out","After letting the wine breathe, the host carefully decanted it into elegant crystal glasses.","decant wine; carefully decant; decant into a glass","C2"
"Definitive","/dɪˈfɪnɪtɪv/","adj.","no changes","definitively (adv.), definitiveness (n.)","explicitly defined","The Supreme Court issued a definitive ruling that settled the matter once and for all.","definitive answer; definitive guide; definitive version","C2"
"Decrepit","/dəˈkɹɛpɪt/","adj.","decrepit, more decrepit, most decrepit","None","worn and broken down by hard use","The old, decrepit barn was barely standing, with its roof caved in and walls tilting dangerously.","decrepit building; decrepit state; decrepit condition","C2"
"Default","/dɪˈfɔlt/","n.","default, defaults","defaulter (n.)","The condition of failing to meet an obligation.","The company is in default after failing to make the required payments on its loans.","default setting; in default; default on payments","C2"
"Defunct","/dɪˈfʌŋkt/","adj.","no changes","defunctness (n.)","no longer in force or use; inactive","The once-popular social media platform is now defunct, having lost all its users to newer apps.","defunct company; defunct law; defunct system","C2"
"Defeatist","/dɪˈfitɪst/","n.","defeatist, defeatists","defeat (n.), defeatism (n.)","someone who is resigned to defeat without offering positive suggestions","The coach refused to tolerate defeatist attitudes, urging the team to stay positive and fight until the end.","defeatist attitude; defeatist mentality; defeatist view","C2"
"Deliberate","/dɪˈlɪbɚət/","v.","deliberate, deliberates, deliberated, deliberated, deliberating","deliberation (n.), deliberative (adj.), deliberateness (n.)","think about carefully; weigh","The committee will deliberate on the proposal for several weeks before making a final decision.","deliberate action; deliberate decision; deliberate on the matter","C2"
"Degenerate","/dɪˈdʒɛnɚət/","v.","degenerate, degenerates, degenerated, degenerated, degenerating","degeneration (n.), degenerative (adj.)","grow worse","The discussion degenerated into an argument when neither side was willing to compromise.","degenerate into chaos; degenerate condition; degenerate behavior","C2"
"Deleterious","/ˌdɛləˈtɪɹiəs/","adj.","deleterious, more deleterious, most deleterious","deleteriously (adv.), deleteriousness (n.)","harmful to living things","The scientist warned that the chemical was deleterious and could cause long-term health issues.","deleterious effects; deleterious to health; deleterious consequences","C2"
"Deft","/ˈdɛft/","adj.","deft, defter, deftest","deftness (n.)","skillful in physical movements; especially of the hands","The surgeon's deft hands moved with precision, performing the delicate operation with ease.","deft touch; deft hands; deft movement","C2"
"Declivity","/dɪˈklɪvɪti/","n.","declivity, declivities","declivitous (adj.)","a downward slope or bend","The mountain bikers navigated the steep declivity with caution, aware of the dangers it posed.","gentle declivity; steep declivity; gradual declivity","C2"
"Defray","/dɪˈfɹeɪ/","v.","defray, defrays, defrayed, defrayed, defraying","defrayal (n.), defrayment (n.)","bear the expenses of","The scholarship helped to defray the costs of tuition, books, and accommodation for the students.","defray costs; defray expenses; defray the charges","C2"
"Delineate","/dɪˈlɪniˌeɪt/","v.","delineate, delineates, delineated, delineated, delineating","delineation (n.), delineative (adj.)","show the form or outline of","The architect's drawings delineate the proposed changes to the building's facade in great detail.","delineate boundaries; delineate features; delineate the outline","C2"
"Delirium","/dɪˈlɪɹiəm/","n.","delirium, deliriums","delirious (adj.)","state of violent mental agitation","In the throes of delirium, the patient mumbled incoherently and struggled against the restraints.","delirium tremens; state of delirium; in delirium","C2"
"Deluge","/ˈdɛljudʒ/","v.","deluge, deluges, deluged, deluged, deluging","None","fill quickly beyond capacity; as with a liquid","The heavy rains deluged the streets, flooding basements and overwhelming the city's drainage system.","deluge with questions; deluge of rain; deluge of information","C2"
"Delve","/ˈdɛlv/","v.","delve, delves, delved, delved, delving","None","turn up, loosen, or remove earth","The archaeologists delved into the ancient ruins, uncovering artifacts that had been buried for centuries.","delve into research; delve deeper; delve into the past","C2"
"Deign","/ˈdeɪn/","v.","deign, deigns, deigned, deigned, deigning","None","do something that one considers to be below one's dignity","The celebrity would not deign to respond to the accusations, considering them beneath her dignity.","deign to reply; deign to speak; deign to help","C2"
"Demagogue","/ˈdɛməˌɡɑɡ/","n.","demagogue, demagogues","None","a political leader who seeks support by appealing to popular passions and prejudices","The demagogue rallied the crowd with fiery speeches, appealing to their fears and promising quick fixes.","political demagogue; power-hungry demagogue; demagogue tactics","C2"
"Denigrate","/ˈdɛnəˌɡɹeɪt/","v.","denigrate, denigrates, denigrated, denigrated, denigrating","denigration (n.), denigrative (adj.), denigratory (adj.)","cause to seem less serious; play down","The critics denounced the policy but failed to offer constructive alternatives, causing some to accuse them of denigrating the process.","denigrate someone's efforts; denigrate achievements; denigrate reputation","C2"
"Demeanor","/dɪˈminɚ/","n.","demeanor, demeanors","None","(behavioral attributes) the way a person behaves toward other people","His calm demeanor during the crisis reassured everyone that the situation was under control.","calm demeanor; professional demeanor; demeanor of confidence","C2"
"Denounce","/dɪˈnaʊns/","v.","denounce, denounces, denounced, denounced, denouncing","denouncement (n.)","speak out against","The activist traveled the country to denounce the injustices faced by marginalized communities.","denounce injustice; publicly denounce; denounce corruption","C2"
"Depict","/dɪˈpɪkt/","v.","depict, depicts, depicted, depicted, depicting","depiction (n.)","show in, or as in, a picture","The artist chose to depict the beauty of the natural world in her latest series of paintings.","depict reality; vividly depict; depict in detail","C2"
"Demur","/dɪˈmɝ/","v.","demur, demurs, demurred, demurred, demurring","demurral (n.), demurrer (n.)","take exception to","The employee demurred when asked to work overtime, citing a prior commitment.","demur at the suggestion; demur to the proposal; demur politely","C2"
"Deplete","/dɪˈplit/","v.","deplete, depletes, depleted, depleted, depleting","depletion (n.)","To reduce the amount of; to remove (a substance from something)","The factory's operations began to deplete the nearby lake of its clean water supply.","deplete resources; deplete energy; deplete nutrients","C2"
"Deplore","/dɪˈplɔɹ/","v.","deplore, deplores, deplored, deplored, deploring","None","express strong disapproval of","Environmentalists deplore the destruction of the rainforest for commercial gain.","deplore violence; strongly deplore; deplore actions","C2"
"Demystify","/diˈmɪstəˌfaɪ/","v.","demystify, demystifies, demystified, demystified, demystifying","None","make less mysterious or remove the mystery from","The professor aimed to demystify quantum physics for his students with engaging lectures.","demystify process; demystify complex topics; demystify technology","C2"
"Denizen","/ˈdɛnəzən/","n.","denizen, denizens","None","a person who inhabits a particular place","As a denizen of New York City, she knew every corner of the bustling metropolis.","denizen of the forest; urban denizen; denizen of the sea","C2"
"Depravity","/dɪˈpɹævəti/","n.","depravity, depravities","deprave (v.), depraved (adj.)","moral perversion; impairment of virtue and moral principles","The dictator's depravity was evident in his callous disregard for human rights.","moral depravity; depths of depravity; depravity of the regime","C2"
"Deride","/dɪˈɹaɪd/","v.","deride, derides, derided, derided, deriding","derision (n.), derisive (adj.), derisory (adj.)","treat or speak of with contempt","The critics deride the artist's work as unoriginal and poorly executed.","deride efforts; openly deride; deride opponents","C2"
"Depreciate","/dɪˈpɹiʃiˌeɪt/","v.","depreciate, depreciates, depreciated, depreciated, depreciating","depreciator (n.), depreciation (n.), depreciative (adj.), depreciatory (adj.)","belittle","She tried not to depreciate her own achievements, despite the pressure from her peers.","depreciate currency; depreciate value; depreciate importance","C2"
"Deprecate","/ˈdɛpɹəˌkeɪt/","v.","deprecate, deprecates, deprecated, deprecated, deprecating","deprecation (n.), deprecative (adj.), deprecatory (adj.)","express strong disapproval of; deplore","He deprecated the new policy, arguing that it would cause more harm than good.","deprecate violence; deprecate behavior; strongly deprecate","C2"
"Desecrate","/dɛzəˈkɹeɪt/","v.","desecrate, desecrates, desecrated, desecrated, desecrating","desecration (n.)","violate the sacred character of a place or language","The invaders desecrated the ancient temple, destroying priceless artifacts.","desecrate sacred ground; desecrate monument; desecrate temple","C2"
"Despot","/ˈdɛspət/","n.","despot, despots","despotic (adj.), despotical (adj.)","a cruel and oppressive dictator","The despot's rule was marked by fear and oppression, leaving the country in ruins.","ruthless despot; power-hungry despot; despot ruling","C2"
"Derelict","/ˈdɛɹəˌlɪkt/","adj.","derelict, more derelict, most derelict","None","worn and broken down by hard use","The derelict building, with its crumbling walls and broken windows, was an eyesore.","derelict building; derelict ship; derelict site","C2"
"Contumacious","/kəˈntʌməsiəs/","adj.","contumacious, more contumacious, most contumacious","contumacy (n.)","wilfully obstinate; stubbornly disobedient","The contumacious child refused to obey the teacher's instructions, causing chaos in the classroom.","contumacious behavior; contumacious refusal; contumacious attitude","C2"
"Desolate","/ˈdɛsələt/","adj.","desolate, more desolate, most desolate","desolation (n.)","feeling or showing misery and loneliness; (of a place) deserted and bleak","The abandoned mining town looked utterly desolate after the last residents departed.","desolate landscape; feel desolate; desolate wasteland","C2"
"Derivative","/dɚˈɪvətɪv/","n.","derivative, derivatives","derive (v.)","the result of mathematical differentiation; the instantaneous change of one quantity relative to another; df(x)/dx","The derivative of the function f(x) = x^2 is 2x, representing the rate of change.","mathematical derivative; derivative of function; calculate derivative","C2"
"Detonation","/ˌdɛtəˈneɪʃən/","n.","detonation, detonations","detonate (v.)","a violent release of energy caused by a chemical or nuclear reaction","The detonation of the bomb shook the entire city, leaving behind a trail of destruction.","nuclear detonation; cause detonation; detonation sequence","C2"
"Desiccate","/ˈdɛsəkeɪt/","v.","desiccate, desiccates, desiccated, desiccated, desiccating","desiccant (n.), desiccation (n.)","preserve by removing all water and liquids from","The process of desiccating fruits helps preserve them for longer periods.","desiccate food; desiccate herbs; desiccate process","C2"
"Deter","/dɪˈtɝ/","v.","deter, deters, deterred, deterred, deterring","determent (n.), deterrent (adj.), deterrence (n.)","To prevent something from happening.","Strict laws deter people from driving under the influence of alcohol.","deter crime; deter threats; deter attacks","C2"
"Deviate","/ˈdiviˌeɪt/","v.","deviate, deviates, deviated, deviated, deviating","deviation (n.), deviant (adj.)","turn aside; turn away from","The car began to deviate from the road, heading towards the ditch.","deviate from path; deviate from norm; deviate from plan","C2"
"Desist","/dɪˈsɪst/","v.","desist, desists, desisted, desisted, desisting","None","choose not to consume","After years of smoking, she decided to desist and improve her health.","desist from smoking; desist immediately; desist from actions","C2"
"Devastate","/ˈdɛvəˌsteɪt/","v.","devastate, devastates, devastated, devastated, devastating","devastation (n.)","cause extensive destruction or ruin utterly","The hurricane devastate the coastal town, leaving thousands homeless.","devastate community; devastate economy; devastate landscape","C2"
"Detrimental","/ˌdɛtɹəˈmɛntəl/","adj.","detrimental, more detrimental, most detrimental","detriment (n.)","(sometimes followed by `to') causing harm or injury","Smoking is detrimental to your health and can lead to serious diseases.","detrimental effects; detrimental to health; detrimental impact","C2"
"Devout","/dɪˈvaʊt/","adj.","devout, more devout, most devout","devoutness (n.)","deeply religious","Despite facing hardships, she remained devout and attended church regularly.","devout christian; devout muslim; devout believer","C2"
"Devoid","/dɪˈvɔɪd/","adj.","no changes","None","completely wanting or lacking","The room was devoid of furniture, with nothing but bare walls and a dusty floor.","devoid of emotion; devoid of merit; devoid of content","C2"
"Dexterous","/ˈdɛkstɚəs/","adj.","dexterous, more dexterous, most dexterous","None","skillful in physical movements; especially of the hands","The dexterous juggler amazed the crowd by keeping several balls in the air simultaneously.","dexterous hands; dexterous movements; dexterous skill","C2"
"Diadem","/ˈdaɪəˌdɛm/","n.","diadem, diadems","None","an ornamental jeweled headdress signifying sovereignty","The queen wore a stunning diadem, encrusted with diamonds and sapphires, during the coronation.","royal diadem; jeweled diadem; ancient diadem","C2"
"Didactic","/daɪˈdæktɪk/","adj.","didactic, more didactic, most didactic","None","instructive (especially excessively)","The professor's didactic lectures often left students feeling like they were being lectured rather than engaged.","didactic approach; didactic tone; didactic purpose","C2"
"Dichotomy","/daɪˈkɑtəmi/","n.","dichotomy, dichotomies","dichotomize (v.), dichotomous (adj.)","being twofold; a classification into two opposed parts or subclasses","The dichotomy between her public persona and private life was startling to those who knew her well.","false dichotomy; clear dichotomy; stark dichotomy","C2"
"Desultory","/ˈdɛsəˌltɔɹi/","adj.","desultory, more desultory, most desultory","None","marked by lack of definite plan or regularity or purpose; jumping from one thing to another","His desultory approach to studying resulted in poor grades and a lack of understanding of the material.","desultory conversation; desultory manner; desultory thoughts","C2"
